DATAFLOW,LAST UPDATE,freq,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2004,9.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2005,10.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2006,11.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2007,11.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2008,11.17,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2009,10.55,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2010,10.32,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2011,10.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2012,10.53,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2013,11.41,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2014,11.76,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2015,14.66,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2016,16.41,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2017,16.75,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2018,19.94,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2019,20.95,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2020,18.84,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IE,2021,25.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,1995,1.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,1996,1.96,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,1997,2.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,1998,1.92,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,1999,1.95,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2000,2.03,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2002,2.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2003,2.17,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2004,2.22,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2005,2.33,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2014,2.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2015,2.82,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2017,2.92,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2018,3.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2019,3.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2020,3.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IS,2021,3.26,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1973,31.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1974,33.09,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1975,43.49,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1976,43.72,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1977,40.88,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1978,47.29,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1979,46.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1980,52.22,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1981,55.48,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1982,56.08,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1983,57.74,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1984,64.66,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1985,65.03,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1986,61.52,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1987,75.49,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1988,80.83,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1989,82.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1990,95.21,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1991,101.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1992,90.73,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1993,90.39,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1994,103.72,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1995,98.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1996,87.03,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1997,98.96,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1998,120.27,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,1999,126.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2000,118.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2001,96.65,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2002,119.56,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2003,113.22,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2004,107.06,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2005,117.11,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2006,130.11,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2007,132.93,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2008,146.63,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2009,129.53,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2010,123.76,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2011,125.63,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2012,121.07,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2013,118.23,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2014,130.59,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2015,164.62,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2016,131.29,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2017,132.12,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2018,141.48,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2019,136.12,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2020,135.75,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,IT,2021,149.83,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2000,17.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2001,19.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2002,1.40,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2003,11.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2004,26.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2005,34.44,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2006,34.12,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2007,45.76,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2008,2.15,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2009,2.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2010,2.09,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2011,2.48,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2012,2.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2013,3.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2014,15.43,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2015,21.78,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2016,23.39,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2017,14.67,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LT,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1968,1.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1969,1.68,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1970,1.81,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1971,1.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1972,2.17,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1973,2.06,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1974,2.27,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1975,2.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1976,2.42,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1977,2.53,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1978,2.57,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1979,2.85,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1980,3.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1981,3.21,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1982,3.31,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1983,3.38,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1984,3.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1985,3.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1986,3.87,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1987,4.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1988,4.06,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1989,4.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1990,4.28,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1991,4.02,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1992,4.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1993,3.54,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1994,3.02,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1995,3.02,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1996,3.13,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1997,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,1998,0.00,n
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LU,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2004,23.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2005,25.52,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2006,27.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2007,28.75,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2008,27.54,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2009,26.63,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2010,31.12,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2011,32.73,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2012,35.82,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2013,36.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2014,36.33,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2015,36.77,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2016,35.99,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2017,42.89,p
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2018,27.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2019,27.58,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2020,27.04,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,LV,2021,26.95,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2013,1.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2014,1.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2015,0.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2016,0.85,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2017,0.84,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2018,0.95,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2019,1.05,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,ME,2020,0.96,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MK,2019,6.18,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MK,2021,3.32,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2003,0.39,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2004,0.38,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2005,0.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2006,0.37,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,MT,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1968,22.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1969,22.24,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1970,23.96,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1971,25.10,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1972,24.41,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1973,23.79,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1974,25.09,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1975,31.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1976,37.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1977,37.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1978,45.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1979,46.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1980,50.55,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1981,54.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1982,56.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1983,57.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1984,59.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1985,57.30,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1986,55.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1987,57.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1988,70.40,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1989,62.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1990,76.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1991,70.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1992,76.50,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1993,78.60,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1994,88.80,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1995,94.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1996,101.90,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1997,104.20,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,1998,100.70,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2006,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2007,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2008,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2009,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2010,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2011,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2012,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2013,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2014,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2015,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2016,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2017,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2018,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2019,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2020,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NL,2021,,c
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NO,1995,24.00,
ESTAT:APRO_MK_COLA(1.0),30/11/22 23:00:00,A,D2200V,THS_T,NO,1996,24.48,
